market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
Nikkei,0.1,W,12,Crisis_next_12W,NFCI,0.001163994501787502,0.7728711548065518,-0.2886213509875046,-0.3621595393139017,0.6961712922912178,201,10
Nikkei,0.1,W,12,Crisis_next_12W,EPU,0.09653241591630546,0.04178707140819442,-2.035634493650999,-0.018195271365081332,0.9819692631569087,201,10
Nikkei,0.1,W,12,Crisis_next_12W,RSkew,0.012013810304069228,0.3411455241151934,0.9519042891157515,0.5410699618016068,1.7178439065871038,201,10
Nikkei,0.1,W,12,Crisis_next_12W,RSV_Ratio,0.027486937140331125,0.14209663619023932,-1.4680279305971335,-4.0728750785896315,0.017028360187329544,201,10
Nikkei,0.1,W,12,Crisis_next_12W,HillTail,7.557433266081048e-05,0.9340524965844523,0.08274727140217779,0.2483955582505143,1.28196692450879,201,10
Nikkei,0.1,W,16,Crisis_next_16W,HY_Spread,0.009563191075204203,0.2616936474585321,1.1223970753062567,0.12618885350939502,1.134496401679877,200,17
Nikkei,0.1,W,16,Crisis_next_16W,Yield_Curve,0.0073013915980078,0.3546946249519619,0.9255216546853514,0.5376475419128256,1.7119747724847616,200,17
Nikkei,0.1,W,16,Crisis_next_16W,Neely,0.022228698893978383,0.13919838005871407,-1.4787827782878997,-0.9679656997603399,0.3798549917451833,200,17
Nikkei,0.1,W,16,Crisis_next_16W,PatroCorr,4.904365689228918e-06,0.9811020345266305,-0.023687302219157776,-0.044640468076765666,0.9563412552414048,200,17
Nikkei,0.1,W,16,Crisis_next_16W,SahmIndicator,0.00018886481866264848,0.884340180897366,-0.14546951792248963,-0.13729264738955735,0.8717150836568708,200,17
Nikkei,0.1,W,16,Crisis_next_16W,VIX,7.40281558463396e-05,0.9264321672327942,-0.09233463992703723,-0.00338313230830128,0.9966225840356069,200,17
Nikkei,0.1,W,16,Crisis_next_16W,M2_Growth,0.03859594225232399,0.03175671204542806,-2.1474595766204603,-0.78896382382105,0.4543153021700853,200,17
Nikkei,0.1,W,16,Crisis_next_16W,BuffettDeviation,0.018876988683812046,0.1350965754342948,-1.4943024869033676,-1.2293515166117708,0.29248218603427717,200,17
Nikkei,0.1,W,16,Crisis_next_16W,Systemic_Corr,0.002335214406915531,0.6096118891720004,0.5106275380959422,1.0093986964174795,2.7439505715489285,200,17
Nikkei,0.1,W,16,Crisis_next_16W,Shiller_CAPE,0.028018239964935243,0.07513013035023684,-1.7796690995077136,-0.09437230001026085,0.9099439270371331,200,17
Nikkei,0.1,W,16,Crisis_next_16W,YC_10Y3M,0.0073013915980078,0.3546946249519619,0.9255216546853514,0.5376475419128256,1.7119747724847616,200,17
Nikkei,0.1,W,16,Crisis_next_16W,CFNAI,0.0011850381179863145,0.704145793908803,-0.37973007357022104,-0.12349742874775493,0.8838239137753793,200,17
Nikkei,0.1,W,16,Crisis_next_16W,CISS,0.001066030104219018,0.7169400787171428,0.36255132218096053,0.6745710522228948,1.963190689052109,200,17
Nikkei,0.1,W,16,Crisis_next_16W,Downside_Beta,0.06910192905993184,0.006823074285433559,2.705358339719312,3.6329987988498584,37.82607950971506,200,17
Nikkei,0.1,W,16,Crisis_next_16W,NFCI,0.0012216883139972712,0.7194871525492668,-0.35914428679190763,-0.3463807969417135,0.7072431198055646,200,17
Nikkei,0.1,W,16,Crisis_next_16W,EPU,0.03708920684844175,0.10486078407182822,-1.6217318125818874,-0.006994215846355524,0.9930301867557974,200,17
Nikkei,0.1,W,16,Crisis_next_16W,RSkew,0.005814494315798502,0.4181407495309587,0.8096510661896033,0.3478291369365123,1.4159902886309197,200,17
Nikkei,0.1,W,16,Crisis_next_16W,RSV_Ratio,0.012831761219940785,0.2220517100384889,-1.221090621983681,-2.627730060755144,0.07224226180611071,200,17
Nikkei,0.1,W,16,Crisis_next_16W,HillTail,8.558560280369498e-06,0.9745709061606751,0.03187604009671163,0.07481135470790275,1.0776808322922915,200,17
Nikkei,0.1,M,6,Crisis_next_6M,HY_Spread,0.018162375466201808,0.11914646282761268,1.5583662059332015,0.19372892807846842,1.213767220145747,199,18
Nikkei,0.1,M,6,Crisis_next_6M,Yield_Curve,0.03790229129601086,0.03511615302239726,2.107016457672108,1.245868879010174,3.475953670814778,199,18
Nikkei,0.1,M,6,Crisis_next_6M,Neely,0.01890937521789593,0.16332322005333044,-1.3939814046656949,-0.908892539363436,0.4029702506999181,199,18
Nikkei,0.1,M,6,Crisis_next_6M,PatroCorr,0.009265532673985999,0.28422783830114995,-1.0708701076012372,-1.885721816746097,0.1517195062152192,199,18
Nikkei,0.1,M,6,Crisis_next_6M,SahmIndicator,1.0390587491748704e-05,0.9722433571229359,-0.03479481253877569,-0.030647383249836964,0.9698174866806557,199,18
Nikkei,0.1,M,6,Crisis_next_6M,VIX,0.0053722157872128085,0.4422645346262286,-0.7683748213604156,-0.03239634906515482,0.9681227914633443,199,18
Nikkei,0.1,M,6,Crisis_next_6M,M2_Growth,0.06914609669965233,0.003993629141216664,-2.8786645210705557,-1.0469900127239324,0.3509926440971908,199,18
Nikkei,0.1,M,6,Crisis_next_6M,BuffettDeviation,0.03843535797950148,0.031013839944603435,-2.1568950856121685,-1.7615599557281523,0.17177669067573165,199,18
Nikkei,0.1,M,6,Crisis_next_6M,Systemic_Corr,0.01317409184623275,0.22418160593871783,1.2154838468232112,2.498893125477315,12.169016928583327,199,18
Nikkei,0.1,M,6,Crisis_next_6M,Shiller_CAPE,0.057273240694050376,0.011108640131703837,-2.539262620891442,-0.13657156021207356,0.8723438929120138,199,18
Nikkei,0.1,M,6,Crisis_next_6M,YC_10Y3M,0.03790229129601086,0.03511615302239726,2.107016457672108,1.245868879010174,3.475953670814778,199,18
Nikkei,0.1,M,6,Crisis_next_6M,CFNAI,3.6120994086230596e-05,0.9475503866186471,0.06578325664738681,0.022572612200964317,1.0228293013548433,199,18
Nikkei,0.1,M,6,Crisis_next_6M,CISS,1.690050911440366e-07,0.995801970594983,0.005261473877730974,0.011242233085727957,1.011305664468709,199,18
Nikkei,0.1,M,6,Crisis_next_6M,Downside_Beta,0.04448835727254086,0.023722422428122846,2.261595239177797,2.8387764432460654,17.09483623333075,199,18
Nikkei,0.1,M,6,Crisis_next_6M,NFCI,0.0009418810833090596,0.7440538046173426,-0.32648980090772123,-0.3299770039641886,0.718940266017937,199,18
Nikkei,0.1,M,6,Crisis_next_6M,EPU,0.02847453959228785,0.11568478657350506,-1.5731469896418777,-0.006203811781557271,0.9938153921257555,199,18
Nikkei,0.1,M,6,Crisis_next_6M,RSkew,0.00043931998300827946,0.8167082885950671,-0.23178077655799204,-0.09431815081653086,0.909993201101185,199,18
Nikkei,0.1,M,6,Crisis_next_6M,RSV_Ratio,0.0008166094528251344,0.7540709675573184,0.31327601941651934,0.6859920034803042,1.9857407205110553,199,18
Nikkei,0.1,M,6,Crisis_next_6M,HillTail,0.0011231812900374116,0.7124165010798315,-0.3686126019317393,-0.8499284020196691,0.4274455350901659,199,18
Nikkei,0.1,M,12,Crisis_next_12M,HY_Spread,0.0030283999942478657,0.5686607481688197,0.5700249909014113,0.08691278500246857,1.0908015413158572,193,14
Nikkei,0.1,M,12,Crisis_next_12M,Yield_Curve,0.02120089112986867,0.14455669838355478,1.4590305539258286,0.9587881093536483,2.6085332999931534,193,14
Nikkei,0.1,M,12,Crisis_next_12M,Neely,0.025068672107982914,0.15570655642199027,-1.4196604536570214,-1.1074287694909266,0.33040742345917984,193,14
Nikkei,0.1,M,12,Crisis_next_12M,PatroCorr,0.04710456914857675,0.02881844056055665,-2.1859612484435877,-4.200785377752936,0.014983804251612425,193,14
Nikkei,0.1,M,12,Crisis_next_12M,SahmIndicator,0.0003440722591622203,0.8567955163834637,-0.18045482522836373,-0.18721205828418827,0.829267864618027,193,14
Nikkei,0.1,M,12,Crisis_next_12M,VIX,0.005866499544000092,0.46569687527350634,-0.7294983523688474,-0.034450999751313494,0.9661356794152092,193,14
Nikkei,0.1,M,12,Crisis_next_12M,M2_Growth,0.037298241605241644,0.050244826385011335,-1.9578737705083558,-0.7863547552962215,0.4555021895873413,193,14
Nikkei,0.1,M,12,Crisis_next_12M,BuffettDeviation,0.0014027590024567882,0.7057098035466776,-0.37762417447936864,-0.3581977457647564,0.6989348499338497,193,14
Nikkei,0.1,M,12,Crisis_next_12M,Systemic_Corr,0.017292975801617594,0.16947638592913938,-1.3738882243953292,-2.4569980758335377,0.08569180554738803,193,14
Nikkei,0.1,M,12,Crisis_next_12M,Shiller_CAPE,0.012642169775956336,0.2634615795416976,-1.1182468510554548,-0.06386193442489604,0.9381345146710255,193,14
Nikkei,0.1,M,12,Crisis_next_12M,YC_10Y3M,0.02120089112986867,0.14455669838355478,1.4590305539258286,0.9587881093536483,2.6085332999931534,193,14
Nikkei,0.1,M,12,Crisis_next_12M,CFNAI,0.008231313081759173,0.3973441533997264,0.8463739725299539,0.39409711569737793,1.4830445685888638,193,14
Nikkei,0.1,M,12,Crisis_next_12M,CISS,0.00474460329433668,0.5219934862685769,-0.6402755301553109,-1.898025220560013,0.14986427608921146,193,14
Nikkei,0.1,M,12,Crisis_next_12M,Downside_Beta,0.16609249174613316,0.0003656674973686281,3.5636973824443996,6.249764955058367,517.8910826821824,193,14
Nikkei,0.1,M,12,Crisis_next_12M,NFCI,0.008489313591604652,0.3997500132009847,-0.8420677832065725,-1.153466152308022,0.31554115798495525,193,14
Nikkei,0.1,M,12,Crisis_next_12M,EPU,0.0068057307951214785,0.4447457611651232,-0.7642038692137831,-0.0029503380778013433,0.9970540098925401,193,14
Nikkei,0.1,M,12,Crisis_next_12M,RSkew,0.03245810082510825,0.06972295611609156,-1.8137062904661958,-0.8162543509542366,0.4420844503766838,193,14
Nikkei,0.1,M,12,Crisis_next_12M,RSV_Ratio,0.005698803196680147,0.44800162689388257,-0.7587508253623557,-1.8690705865793578,0.15426697300221512,193,14
Nikkei,0.1,M,12,Crisis_next_12M,HillTail,0.005574039081319815,0.45340162621804725,0.7497560781034169,1.9550101301367653,7.063990582529469,193,14
Nikkei,0.1,M,18,Crisis_next_18M,HY_Spread,0.005527937341720968,0.524618713911229,0.6362419817447277,0.1201100350402717,1.1276209225667984,187,8
Nikkei,0.1,M,18,Crisis_next_18M,Yield_Curve,0.17729142114736507,0.003300899314617016,2.938231978703955,3.189492228871358,24.27609761151,187,8
Nikkei,0.1,M,18,Crisis_next_18M,Neely,0.002617386018378909,0.684927682005144,-0.40574811944295314,-0.3376237305721875,0.7134636919741356,187,8
Nikkei,0.1,M,18,Crisis_next_18M,PatroCorr,0.012019570606869978,0.3930541669354334,0.8540917279103508,2.5277785726239057,12.525650385689245,187,8
Nikkei,0.1,M,18,Crisis_next_18M,SahmIndicator,0.006972904406875924,0.5676931283310278,-0.5714522368741519,-1.1421704108073958,0.31912563589328696,187,8
Nikkei,0.1,M,18,Crisis_next_18M,VIX,0.002415105820164354,0.6802937764781318,0.4120622780248485,0.019595451159366152,1.0197887022291339,187,8
Nikkei,0.1,M,18,Crisis_next_18M,M2_Growth,0.1340087989170784,0.006240560600146491,-2.734866363538888,-1.6171507937069212,0.19846335733436643,187,8
Nikkei,0.1,M,18,Crisis_next_18M,BuffettDeviation,0.06631697264500458,0.04244530330726217,-2.0291275222143077,-2.544646883990191,0.07850076696472798,187,8
Nikkei,0.1,M,18,Crisis_next_18M,Systemic_Corr,0.019174703997232756,0.23106966514169958,-1.197607987312524,-2.6542364449792424,0.07035253619434483,187,8
Nikkei,0.1,M,18,Crisis_next_18M,Shiller_CAPE,0.05521970565999679,0.06733168870884168,-1.829453570338501,-0.14565656835698731,0.8644545332519709,187,8
Nikkei,0.1,M,18,Crisis_next_18M,YC_10Y3M,0.17729142114736507,0.003300899314617016,2.938231978703955,3.189492228871358,24.27609761151,187,8
Nikkei,0.1,M,18,Crisis_next_18M,CFNAI,0.006147033000745705,0.5508987787862604,0.5964138672227842,0.35083423508869366,1.4202518784716047,187,8
Nikkei,0.1,M,18,Crisis_next_18M,CISS,0.013788918557896435,0.29808128350648144,1.0405568131562992,2.396572927679621,10.985463816737408,187,8
Nikkei,0.1,M,18,Crisis_next_18M,Downside_Beta,1.5200870075671169e-05,0.9746250796114491,0.0318081093155929,0.05586495846691202,1.0574548737668648,187,8
Nikkei,0.1,M,18,Crisis_next_18M,NFCI,0.0010989703163879483,0.7956393757732543,-0.25899464041607007,-0.380197879490837,0.6837261004527536,187,8
Nikkei,0.1,M,18,Crisis_next_18M,EPU,0.005225994365358644,0.5840508801907519,-0.5474772729269546,-0.0030280300999571035,0.9969765497593691,187,8
Nikkei,0.1,M,18,Crisis_next_18M,RSkew,0.0008760284040573163,0.8088972056895987,-0.2418489528779592,-0.1449775104078559,0.8650417473280668,187,8
