market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
FTSE100,0.03,W,16,Crisis_next_16W,HY_Spread,0.0011430829838067202,0.7330128185298459,0.34112056709673827,0.0861552860322616,1.0899755731461245,109,18
FTSE100,0.03,W,16,Crisis_next_16W,Yield_Curve,0.0026832824117736243,0.6138737311433907,0.504551714427501,0.20487740526217205,1.2273745860738097,109,18
FTSE100,0.03,W,16,Crisis_next_16W,Neely,7.174917493690813e-06,0.9788383586134364,0.02652529448450373,0.01528534659640506,1.0154027650042177,109,18
FTSE100,0.03,W,16,Crisis_next_16W,PatroCorr,0.014071200370639692,0.24362980491105057,-1.1659620117423508,-1.7103624223024891,0.1808002546970396,109,18
FTSE100,0.03,W,16,Crisis_next_16W,SahmIndicator,0.02957717595633713,0.13644976216660543,-1.4891428273995797,-1.6523085477630954,0.19160706359492644,109,18
FTSE100,0.03,W,16,Crisis_next_16W,VIX,0.02850756717277192,0.13417950322309538,-1.497822000401899,-0.07422720686977043,0.9284607172212614,109,18
FTSE100,0.03,W,16,Crisis_next_16W,M2_Growth,0.007151155478959281,0.4059107523133326,0.8311113077898732,0.04208257869788662,1.042980603174824,109,18
FTSE100,0.03,W,16,Crisis_next_16W,BuffettDeviation,0.06352220705611533,0.015551302632685825,2.419279108504263,8.985489750411805,7986.355087724102,109,18
FTSE100,0.03,W,16,Crisis_next_16W,Systemic_Corr,0.0038883841445263023,0.53777219453671,0.6161853526063525,1.1527819064418794,3.1669909388629502,109,18
FTSE100,0.03,W,16,Crisis_next_16W,Shiller_CAPE,0.009479305260333581,0.3550397863715645,-0.9248579803004603,-0.10052222199197544,0.9043650153973584,109,18
FTSE100,0.03,W,16,Crisis_next_16W,YC_10Y3M,0.0026832824117736243,0.6138737311433907,0.504551714427501,0.20487740526217205,1.2273745860738097,109,18
FTSE100,0.03,W,16,Crisis_next_16W,CFNAI,0.029353526378885775,0.08709508998544553,-1.7109242899029296,-0.24599520865612762,0.7819259713927137,109,18
FTSE100,0.03,W,16,Crisis_next_16W,CISS,0.0019818086504203025,0.6733478943817538,-0.42155768986716363,-1.0049760404122403,0.36605340518763385,109,18
FTSE100,0.03,W,16,Crisis_next_16W,Downside_Beta,0.012205759384194437,0.2630165796768015,-1.1192896738411715,-1.1247259785757246,0.32474144127967336,109,18
FTSE100,0.03,W,16,Crisis_next_16W,NFCI,0.0021054804027452745,0.6573167265999877,-0.44362085302167686,-0.7388906225063324,0.47764350866587185,109,18
FTSE100,0.03,W,16,Crisis_next_16W,EPU,0.007525576207274121,0.38605316164384296,0.8667971541973643,0.0016629807064698153,1.0016643642257006,109,18
FTSE100,0.03,W,16,Crisis_next_16W,RSkew,0.00402362693430891,0.527859333848738,-0.6312771361081603,-0.24411396416147635,0.7833983498393056,109,18
FTSE100,0.03,W,16,Crisis_next_16W,RSV_Ratio,0.0024372151168723377,0.626817588945492,0.4862109775886874,1.1516582964226167,3.16343447452678,109,18
FTSE100,0.03,W,16,Crisis_next_16W,HillTail,0.0011991525425767424,0.7348164514282975,-0.33872560279913005,-0.9669147206660443,0.3802544212596399,109,18
FTSE100,0.03,M,6,Crisis_next_6M,HY_Spread,0.005465133544335421,0.44614153141287605,0.7618634079607429,0.18265438577651305,1.2003994612515236,108,19
FTSE100,0.03,M,6,Crisis_next_6M,Yield_Curve,5.952144176657459e-05,0.9384562827550771,-0.07721025617742448,-0.0291749010919653,0.9712465775233555,108,19
FTSE100,0.03,M,6,Crisis_next_6M,Neely,0.005412589189748296,0.47340981633764345,-0.7169421116099248,-0.4366869577834753,0.6461736793937517,108,19
FTSE100,0.03,M,6,Crisis_next_6M,PatroCorr,0.04637492727821646,0.03569176828545385,-2.1004216260095436,-3.132357070522875,0.043614872669424376,108,19
FTSE100,0.03,M,6,Crisis_next_6M,SahmIndicator,0.08402414562936278,0.025537171509296543,-2.2331785613273474,-3.641939179739011,0.026201485280171896,108,19
FTSE100,0.03,M,6,Crisis_next_6M,VIX,2.4928203175011987e-06,0.9874199488466816,-0.0157674092599857,-0.0005561569969694339,0.9994439976296663,108,19
FTSE100,0.03,M,6,Crisis_next_6M,M2_Growth,0.001511033286844321,0.6970872778253838,-0.38925532898444093,-0.019178173828084618,0.98100455733309,108,19
FTSE100,0.03,M,6,Crisis_next_6M,BuffettDeviation,0.058102560710050155,0.019534554651629843,2.3351697514704646,8.833550565985714,6860.602644992639,108,19
FTSE100,0.03,M,6,Crisis_next_6M,Systemic_Corr,0.09834920306304673,0.0035284014541133125,2.917508399561084,5.8275735744568715,339.5338252069637,108,19
FTSE100,0.03,M,6,Crisis_next_6M,Shiller_CAPE,0.01056853758536469,0.32228584628301427,-0.9897714422398399,-0.10380563220136986,0.901400483623061,108,19
FTSE100,0.03,M,6,Crisis_next_6M,YC_10Y3M,5.952144176657459e-05,0.9384562827550771,-0.07721025617742448,-0.0291749010919653,0.9712465775233555,108,19
FTSE100,0.03,M,6,Crisis_next_6M,CFNAI,0.07519121998934075,0.011407174543224399,-2.5299716433275634,-0.4075290419647219,0.6652921297268989,108,19
FTSE100,0.03,M,6,Crisis_next_6M,CISS,0.0022917995857071327,0.6460112675659129,-0.45931041796812716,-1.037925924647101,0.35418853437252645,108,19
FTSE100,0.03,M,6,Crisis_next_6M,Downside_Beta,0.01329853308305573,0.2775908606287567,1.085747180673128,1.4362570400440287,4.204927450159255,108,19
FTSE100,0.03,M,6,Crisis_next_6M,NFCI,3.767726838099783e-05,0.9510258979637993,0.061418526795348524,0.092866710867748,1.0973154652940238,108,19
FTSE100,0.03,M,6,Crisis_next_6M,EPU,0.004352318707126601,0.5033864945643165,0.6691708565938422,0.0011835899206590287,1.0011842906396364,108,19
FTSE100,0.03,M,6,Crisis_next_6M,RSkew,0.05934658001461823,0.01770983352819514,-2.371629621803708,-1.003319794301103,0.36666018206365836,108,19
FTSE100,0.03,M,6,Crisis_next_6M,RSV_Ratio,0.05509454276769021,0.026745586238956325,2.2152109850564226,5.838044244025018,343.1076492117727,108,19
