market,drawdown_threshold,freq,horizon,target,indicator,pseudo_r2,p_value,z_score,coef,odds_ratio,n_obs,n_crisis
CAC40,0.12,M,18,Crisis_next_18M,CISS,0.005366966142885898,0.5602640709462186,-0.582449317043154,-1.5677424998502896,0.20851537491753874,191,9
CAC40,0.12,M,18,Crisis_next_18M,Downside_Beta,0.0002224952673418601,0.8985191830414926,0.12753220794849085,0.18526392249230328,1.2035360384460254,191,9
CAC40,0.12,M,18,Crisis_next_18M,NFCI,0.0352810607329227,0.19420220323055115,-1.2982477831861443,-2.6591743674018957,0.0700059971240435,191,9
CAC40,0.12,M,18,Crisis_next_18M,EPU,6.433051960175185e-05,0.9459226680368301,-0.06782785713251233,-0.00029223987589892296,0.9997078028220142,191,9
CAC40,0.12,M,18,Crisis_next_18M,RSkew,0.002015412724102772,0.7035482543142894,-0.38053508969993854,-0.18662230713982092,0.8297570705308669,191,9
CAC40,0.12,M,18,Crisis_next_18M,RSV_Ratio,0.008491177543325623,0.43057751590146986,-0.7882037843568742,-2.4765634187578267,0.0840315110649261,191,9
CAC40,0.12,M,18,Crisis_next_18M,HillTail,0.036224508264348754,0.12247906192696895,-1.5444512113873972,-7.609321437494792,0.000495808181198047,191,9
CAC40,0.12,M,24,Crisis_next_24M,HY_Spread,0.008594779467142488,0.5678930604627332,0.5711572402612078,0.07347856931330893,1.0762454717452363,185,3
CAC40,0.12,M,24,Crisis_next_24M,Yield_Curve,0.16912621810292483,0.06072375731229803,1.875501543753441,1.8709613648223806,6.494537018477401,185,3
CAC40,0.12,M,24,Crisis_next_24M,Neely,0.08717551463560491,0.9479034218764961,-0.06533984061619759,-10.738206521304935,2.1699821542384283e-05,185,3
CAC40,0.12,M,24,Crisis_next_24M,PatroCorr,0.006337248182886501,0.6545385016467022,-0.44746617975961767,-1.5922216617652796,0.20347306089325337,185,3
CAC40,0.12,M,24,Crisis_next_24M,SahmIndicator,0.2075393084361392,0.013962588118109341,2.4582244456416626,2.3175263583655177,10.15053444077867,185,3
CAC40,0.12,M,24,Crisis_next_24M,VIX,0.0027992906217041424,0.7607106852002455,0.30454766437611486,0.020243203916788,1.0204494871625172,185,3
CAC40,0.12,M,24,Crisis_next_24M,M2_Growth,0.026301523183774322,0.36677610722969933,-0.9025286538257756,-0.3610282860303782,0.6969592839765728,185,3
CAC40,0.12,M,24,Crisis_next_24M,BuffettDeviation,0.015822199604137888,0.4829241056537392,-0.7016072874880608,-2.0567169351550247,0.12787309717729423,185,3
CAC40,0.12,M,24,Crisis_next_24M,Systemic_Corr,0.003453123745875364,0.732296815213044,-0.3420718582509739,-1.9698020120819162,0.13948446972115555,185,3
CAC40,0.12,M,24,Crisis_next_24M,Shiller_CAPE,0.03936255127872745,0.2796064568011428,-1.0812038253152905,-0.12265477484276378,0.8845689853222835,185,3
CAC40,0.12,M,24,Crisis_next_24M,YC_10Y3M,0.16912621810292483,0.06072375731229803,1.875501543753441,1.8709613648223806,6.494537018477401,185,3
CAC40,0.12,M,24,Crisis_next_24M,CFNAI,0.003557606794768464,0.7542046121580155,0.31310010127579446,0.17261168128436136,1.1884045357488453,185,3
CAC40,0.12,M,24,Crisis_next_24M,CISS,0.00019251392833374847,0.9348768674384479,0.08171057677334716,0.29257896840578623,1.3398785404585418,185,3
CAC40,0.12,M,24,Crisis_next_24M,Downside_Beta,0.00043405295744958217,0.9087496073078319,-0.1146158609950059,-0.29176886882709363,0.7469411574092952,185,3
CAC40,0.12,M,24,Crisis_next_24M,NFCI,0.009055950094085663,0.5473033997107375,0.6018058213326891,0.4733779546476292,1.6054080397546293,185,3
CAC40,0.12,M,24,Crisis_next_24M,EPU,0.006244187003698554,0.6863112526171682,-0.40386600958314955,-0.003703589782511757,0.9963032600471978,185,3
CAC40,0.12,M,24,Crisis_next_24M,RSkew,0.0021428638302244396,0.7954315718451198,0.2592639765954098,0.2071944370866009,1.2302217492603122,185,3
CAC40,0.12,M,24,Crisis_next_24M,RSV_Ratio,0.0240584006353719,0.3887274737411298,-0.8619273931969749,-4.617418280051719,0.009878266085412514,185,3
CAC40,0.12,M,24,Crisis_next_24M,HillTail,0.00045190712376785847,0.9043720783519325,0.12014021218222712,0.8736619550596588,2.395667637490328,185,3
CAC40,0.15,D,5,Crisis_next_5D,HY_Spread,0.0013478537891224995,0.7652952981397193,-0.29853443518120093,-0.05765581809062357,0.9439747905768496,4401,5
CAC40,0.15,D,5,Crisis_next_5D,Yield_Curve,0.04063147088640051,0.07669076019251302,-1.770218430633142,-0.8402396864143852,0.4316070606814694,4401,5
CAC40,0.15,D,5,Crisis_next_5D,Neely,0.13562378884434234,0.3912001150271296,0.8574429792972169,6.195578036602305,490.574933324445,4401,5
CAC40,0.15,D,5,Crisis_next_5D,PatroCorr,0.03445357349531675,0.18830271778463537,1.3156167230201037,6.629835332848464,757.3574484795342,4401,5
CAC40,0.15,D,5,Crisis_next_5D,SahmIndicator,0.12401817158516071,0.5061332440341615,-0.6648706274219972,-85.915671407271,4.867410770968824e-38,4401,5
CAC40,0.15,D,5,Crisis_next_5D,VIX,0.24423088156387363,9.11121191719458e-08,5.343612734213173,0.1125173440428076,1.1190916663182275,4401,5
CAC40,0.15,D,5,Crisis_next_5D,M2_Growth,0.013671805650008695,0.30434852642395926,1.0271527853807079,0.38216054502726987,1.4654473365308394,4401,5
CAC40,0.15,D,5,Crisis_next_5D,BuffettDeviation,0.009212681773274167,0.409828441719601,0.8241955736058744,2.3668671283075353,10.663931168699685,4401,5
CAC40,0.15,D,5,Crisis_next_5D,Systemic_Corr,0.1745589960675925,0.004884037127645754,2.814584265584121,25.66945036512702,140637341119.57397,4401,5
CAC40,0.15,D,5,Crisis_next_5D,Shiller_CAPE,0.013640478572829573,0.2996302094688481,-1.0372267171672873,-0.08827346363837615,0.9155104836603538,4401,5
CAC40,0.15,D,5,Crisis_next_5D,YC_10Y3M,0.04063147088640051,0.07669076019251302,-1.770218430633142,-0.8402396864143852,0.4316070606814694,4401,5
CAC40,0.15,D,5,Crisis_next_5D,CFNAI,0.1309284984543676,1.6453570290180558e-05,-4.308271011333781,-0.5073743816214015,0.6020743227228045,4401,5
CAC40,0.15,D,5,Crisis_next_5D,CISS,0.0003810406120783316,0.836461716563685,0.206421450480488,0.5772796751944291,1.7811864286062304,4401,5
CAC40,0.15,D,5,Crisis_next_5D,Downside_Beta,0.08152518265096587,0.023840159709282164,-2.259695436856986,-6.141709199379932,0.002151243570049408,4401,5
CAC40,0.15,D,5,Crisis_next_5D,NFCI,0.008072509123073779,0.3515653427334572,0.9315573315940389,0.574329561193005,1.7759394689540526,4401,5
CAC40,0.15,D,5,Crisis_next_5D,EPU,0.010815988301505097,0.2977527048832045,1.041264721844142,0.002919645701747603,1.0029239120182933,4401,5
CAC40,0.15,D,5,Crisis_next_5D,RSkew,0.41209008497298827,1.3639324002726691e-08,-5.677856271863427,-2.6016706918847414,0.07414959354888663,4401,5
CAC40,0.15,D,5,Crisis_next_5D,RSV_Ratio,0.48011648817128194,1.0669772496336525e-08,5.719723206665185,20.28059806352872,642320567.6107389,4401,5
CAC40,0.15,D,5,Crisis_next_5D,HillTail,0.02456716934573555,0.13674344022220122,1.48802826307105,6.190916548016504,488.29344556813294,4401,5
CAC40,0.15,D,10,Crisis_next_10D,HY_Spread,0.004245339129109182,0.3736790721751123,-0.8896030421021885,-0.10438203834071387,0.9008810605639944,4396,19
CAC40,0.15,D,10,Crisis_next_10D,Yield_Curve,0.010398525574320638,0.10671299842889077,-1.6131450498505764,-0.3950672469823807,0.6736347378223472,4396,19
CAC40,0.15,D,10,Crisis_next_10D,Neely,0.036795073489617414,0.004198465280754521,2.8628520715506522,1.4166033760937229,4.123092036154451,4396,19
CAC40,0.15,D,10,Crisis_next_10D,PatroCorr,0.006985386321135434,0.21388013169564946,1.2429666268928372,2.137267798105824,8.476247144266324,4396,19
CAC40,0.15,D,10,Crisis_next_10D,SahmIndicator,0.062049707950322164,0.023163553379988062,-2.270726275365531,-6.412506339926571,0.0016409066739749248,4396,19
CAC40,0.15,D,10,Crisis_next_10D,VIX,0.07008877516239231,2.983249116577869e-07,5.1245021715094525,0.07444452522421571,1.0772855796885887,4396,19
CAC40,0.15,D,10,Crisis_next_10D,M2_Growth,0.0006426686334342069,0.6897362983161092,-0.3992129550089377,-0.06857972029402769,0.9337190207815239,4396,19
CAC40,0.15,D,10,Crisis_next_10D,BuffettDeviation,0.00835475616291248,0.17200449751063507,1.365791237403576,1.943480826899178,6.983015383812304,4396,19
CAC40,0.15,D,10,Crisis_next_10D,Systemic_Corr,0.03283972033365068,0.00821861717488009,2.642954117000759,7.386850532365856,1614.612925578555,4396,19
CAC40,0.15,D,10,Crisis_next_10D,Shiller_CAPE,0.001570457159828842,0.5332243408449837,-0.623091582571651,-0.02772241720125357,0.972658322551375,4396,19
CAC40,0.15,D,10,Crisis_next_10D,YC_10Y3M,0.010398525574320638,0.10671299842889077,-1.6131450498505764,-0.3950672469823807,0.6736347378223472,4396,19
CAC40,0.15,D,10,Crisis_next_10D,CFNAI,0.007540638485794893,0.11507654755138595,-1.575779850701902,-0.20162022706569643,0.8174052974118576,4396,19
