Date,1,2,3,4,5,6,7,8,9,10,11,12
1984-04-01,0.57,1.32,-0.61,3.98,1.08,-0.38,2.2,-0.5,0.34,2.32,-1.17,-3.58
1984-05-01,-2.41,-5.79,-6.14,-5.12,-5.17,-5.5,-3.57,-0.83,-5.18,-6.46,-7.4,-5.99
1984-06-01,6.32,2.11,3.79,-2.0,1.85,1.68,12.21,0.44,7.4,3.86,2.28,2.19
1984-07-01,-1.57,2.53,-1.28,-7.47,-1.97,-2.36,2.81,-0.01,0.12,-3.77,-0.68,-4.56
1984-08-01,8.69,10.0,12.06,14.01,11.54,13.92,6.72,7.78,9.86,10.44,10.92,11.61
1984-09-01,1.26,-0.2,-2.64,2.25,-2.39,-3.97,2.92,4.86,0.06,-4.42,3.21,-0.16
1984-10-01,1.38,2.15,0.84,-4.35,-0.1,-0.49,-0.8,3.35,-0.69,1.66,1.25,-0.46
1984-11-01,0.38,-3.03,-1.52,-0.99,-0.85,-3.85,-0.24,3.06,-2.91,-0.08,0.28,-1.88
1984-12-01,2.44,4.61,2.47,-0.57,1.32,2.6,5.12,2.65,0.76,2.71,4.49,1.76
1985-01-01,4.84,9.84,9.57,6.54,5.81,12.51,5.86,2.4,13.13,8.31,8.88,12.21
1985-02-01,5.07,-1.57,1.04,3.88,1.89,-1.37,2.69,1.37,2.1,3.6,2.17,2.01
1985-03-01,4.64,-5.23,-3.42,1.45,-1.34,-5.95,5.48,6.13,-0.61,3.07,0.08,-0.85
1985-04-01,-2.13,-3.45,-2.04,3.8,-0.11,-3.73,0.9,1.6,0.04,-1.77,2.58,-1.24
1985-05-01,7.98,5.9,5.71,0.62,6.97,2.79,6.63,5.38,9.6,9.37,6.2,6.51
1985-06-01,2.76,1.49,1.38,-0.64,1.91,-0.74,4.1,3.62,1.6,2.27,2.99,2.45
1985-07-01,-2.62,2.54,3.33,-0.59,3.4,4.52,-4.57,-4.65,-3.99,-0.47,-1.36,3.17
1985-08-01,0.7,-3.03,-1.25,1.58,-0.87,-2.62,0.53,1.92,-0.61,-0.82,-0.26,-0.63
1985-09-01,-0.57,-3.09,-4.34,-1.3,-3.09,-4.68,-4.08,-5.38,-4.33,-3.92,-4.49,-6.35
1985-10-01,3.57,0.98,1.83,5.95,6.84,2.98,4.16,6.33,6.83,2.87,7.67,3.07
1985-11-01,8.23,9.88,8.54,0.34,6.52,8.55,7.41,4.1,7.97,9.56,7.63,7.05
1985-12-01,5.46,7.0,4.06,-2.68,5.56,8.3,6.03,4.98,4.54,3.52,4.96,3.21
1986-01-01,1.79,2.09,2.18,-6.8,0.28,-0.37,-3.78,3.79,1.65,1.06,3.5,3.61
1986-02-01,10.83,10.74,9.78,0.87,11.26,4.92,7.39,6.59,7.82,6.07,8.64,7.47
1986-03-01,8.12,7.84,5.82,0.95,6.29,-0.23,4.18,3.98,8.56,12.08,5.85,5.54
1986-04-01,0.43,-3.31,-2.66,0.75,0.95,3.91,2.43,-3.93,0.4,0.71,-3.21,-0.4
1986-05-01,8.87,3.06,3.69,7.36,6.09,0.82,4.59,3.63,9.77,7.25,5.0,3.8
1986-06-01,6.32,-1.17,-0.77,-2.05,1.37,-3.89,5.38,5.05,3.94,5.68,2.02,0.22
1986-07-01,-5.73,-8.95,-7.94,-5.12,-6.5,-8.24,-2.98,5.13,-9.39,-5.36,-5.44,-9.76
1986-08-01,2.58,7.01,7.16,16.73,4.79,7.02,6.84,7.92,1.66,4.0,7.04,5.98
1986-09-01,-10.85,-8.12,-6.38,-0.88,-6.91,-6.98,-9.44,-9.11,-8.46,-12.6,-10.32,-3.74
1986-10-01,8.86,6.01,5.67,1.91,8.4,0.49,4.63,5.21,7.31,7.98,3.45,6.62
1986-11-01,0.72,4.64,2.06,3.25,3.32,3.61,3.98,0.55,1.61,1.37,-0.94,0.21
1986-12-01,-3.22,-2.57,-1.68,-0.46,-2.54,-3.77,-3.71,-3.3,-5.99,-1.22,-2.32,-3.36
1987-01-01,14.46,18.66,14.23,14.15,14.81,16.47,5.3,9.3,11.72,13.15,10.43,13.65
1987-02-01,5.61,3.59,4.81,-1.76,4.66,9.52,0.03,-2.15,9.81,11.12,3.94,6.99
1987-03-01,1.14,4.43,2.7,11.83,4.91,2.7,1.39,-1.68,1.68,0.15,-1.48,3.04
1987-04-01,-3.68,4.11,-2.02,0.11,-0.48,4.43,-2.47,-4.33,-2.7,-2.45,-4.95,-1.42
1987-05-01,2.63,-1.29,0.05,3.02,1.04,0.26,3.29,-1.85,-0.05,1.25,-0.75,2.04
1987-06-01,6.79,2.78,5.06,5.83,5.39,-0.07,6.95,3.4,6.26,4.78,4.94,3.74
1987-07-01,5.73,6.93,8.33,3.19,4.28,0.85,5.84,-1.67,5.7,5.79,1.89,7.24
1987-08-01,3.67,5.66,2.72,1.93,3.06,7.61,5.08,3.71,3.33,2.21,5.81,1.13
1987-09-01,-2.77,-3.83,0.76,-3.86,-0.66,-2.82,3.34,-2.31,-6.37,-2.57,-2.27,-0.65
1987-10-01,-20.98,-26.58,-28.58,-18.85,-24.53,-25.69,-12.16,-6.93,-27.91,-20.3,-21.24,-29.43
1987-11-01,-8.0,-8.33,-4.43,-10.66,-6.69,-9.95,-8.9,-2.55,-8.65,-9.31,-7.19,-5.09
1987-12-01,7.56,8.76,10.22,6.75,12.5,11.78,3.91,0.56,8.59,5.35,3.58,9.99
1988-01-01,3.04,4.28,0.63,8.43,-0.64,-2.5,10.03,9.77,5.62,6.37,8.83,0.43
1988-02-01,6.04,6.45,8.53,3.61,6.11,7.46,1.24,-1.41,10.27,4.21,3.08,7.54
1988-03-01,-1.52,-3.62,-0.65,2.62,-2.82,-4.83,-3.96,-3.18,-1.15,-2.49,-2.58,1.65
1988-04-01,-0.17,2.72,1.84,4.62,1.09,2.69,0.74,-0.3,1.6,-2.01,-0.46,-0.29
1988-05-01,-0.26,0.96,-0.05,-0.41,-1.22,-1.39,2.34,3.62,-1.41,-0.37,1.98,-1.41
1988-06-01,3.37,7.83,7.83,-2.08,6.93,9.52,2.91,3.23,6.44,2.78,5.54,7.17
1988-07-01,1.31,0.1,-1.92,3.59,-3.22,-4.95,0.15,-0.22,-0.93,0.51,0.25,-2.09
1988-08-01,-0.34,-6.38,-4.65,-1.5,-3.76,-8.15,-2.9,-0.12,-2.26,-1.08,-0.02,-2.49
1988-09-01,6.69,3.66,3.69,-2.47,3.01,2.9,7.07,2.67,8.14,3.76,3.88,4.36
1988-10-01,8.33,3.21,0.65,1.89,1.02,-0.08,2.97,2.51,1.39,1.26,-0.2,0.39
1988-11-01,-1.22,-0.88,-2.02,-0.29,-2.61,-3.04,0.05,-0.5,-2.7,-2.13,-2.6,-1.36
1988-12-01,3.27,0.39,2.46,1.83,4.83,4.63,1.25,1.04,1.59,1.76,-0.16,2.87
1989-01-01,5.6,7.41,6.62,6.26,9.49,7.1,8.36,2.67,6.18,6.81,6.74,7.08
1989-02-01,-1.27,-2.8,-2.03,-1.28,-2.27,-3.74,-1.37,-1.78,-1.87,-1.24,-0.41,-0.73
1989-03-01,5.7,-1.59,0.5,3.89,2.82,-5.39,5.29,0.55,2.63,4.91,4.82,1.44
1989-04-01,5.8,0.33,5.48,2.49,5.02,5.2,9.54,3.97,5.35,5.43,3.85,5.97
1989-05-01,4.93,1.86,4.35,2.7,2.11,2.39,5.92,5.28,5.28,3.37,4.06,4.53
1989-06-01,1.44,1.45,-3.11,-1.01,-1.61,-3.21,0.18,3.42,-2.13,-2.95,0.93,0.5
1989-07-01,11.9,5.24,7.79,3.76,7.21,2.96,9.13,5.81,9.17,13.57,8.09,8.08
1989-08-01,-1.98,4.89,3.41,3.52,6.76,2.52,0.8,-0.8,2.61,0.4,1.99,5.39
1989-09-01,-0.57,-4.66,-2.18,1.35,-3.5,-2.81,4.03,0.48,-2.35,2.34,2.09,0.23
1989-10-01,-2.45,-5.73,-4.59,0.75,-3.74,-4.47,-1.96,1.01,-4.03,0.37,-4.09,-6.23
1989-11-01,1.69,-1.12,3.34,3.99,2.41,-2.03,2.11,3.24,1.22,4.56,-0.5,0.76
1989-12-01,1.39,-1.35,2.29,6.0,4.57,-1.02,5.85,4.8,1.22,1.04,-2.51,0.05
1990-01-01,-9.47,-3.52,-5.66,-4.28,-7.85,-1.44,-13.04,-5.35,-6.41,-7.3,-9.62,-7.63
1990-02-01,-0.55,5.05,2.74,3.11,2.13,3.95,-0.26,0.21,1.93,-2.08,2.28,3.04
1990-03-01,4.63,2.88,4.55,-0.59,2.21,4.65,4.22,-0.75,5.16,3.8,-1.6,1.76
1990-04-01,-0.17,-4.08,-3.0,-3.58,-2.17,-1.96,-3.29,-5.52,-2.08,0.34,-4.19,-2.1
1990-05-01,9.09,7.75,7.77,6.05,8.98,12.42,9.2,5.43,11.53,12.81,9.26,9.08
1990-06-01,2.08,-2.21,-0.55,-2.04,-0.56,-1.34,-4.74,0.75,1.53,4.42,-1.89,-1.39
1990-07-01,-0.79,-3.45,-0.06,8.3,0.78,-7.67,-4.42,0.9,-4.14,2.67,-4.72,-1.66
1990-08-01,-7.37,-14.24,-11.8,-1.3,-12.49,-11.99,-10.38,-6.64,-12.04,-6.65,-10.99,-11.87
1990-09-01,-4.07,-10.63,-8.54,-1.62,-6.68,-6.53,1.82,0.48,-8.77,-4.32,-11.42,-7.6
1990-10-01,2.5,-3.29,-3.75,-3.97,2.48,-3.18,3.02,7.22,-3.04,1.46,-7.16,-5.39
1990-11-01,6.56,4.17,6.76,1.62,8.76,11.02,2.12,2.31,10.43,9.68,14.29,5.03
1990-12-01,4.4,-0.41,5.4,-2.04,3.88,4.09,1.51,0.79,3.3,2.87,5.54,5.38
1991-01-01,5.1,7.37,7.94,-2.03,2.58,15.08,0.02,-1.37,9.39,4.78,7.22,7.71
1991-02-01,10.31,10.27,5.88,8.56,5.74,5.98,3.03,4.84,8.35,10.16,10.82,8.04
1991-03-01,4.82,1.22,1.53,1.29,1.13,0.23,2.3,1.72,8.6,6.24,5.83,-1.7
1991-04-01,-0.99,-2.28,-0.23,2.4,2.25,-2.77,1.13,-0.05,2.02,-1.21,1.78,0.55
1991-05-01,3.61,14.88,7.47,-1.42,7.89,3.71,-1.46,0.15,7.72,4.47,4.67,5.52
1991-06-01,-4.96,-4.49,-4.15,-3.66,-4.52,-8.87,-1.49,-2.37,-4.31,-4.19,-5.34,-5.07
1991-07-01,5.77,-0.42,2.21,5.03,5.13,4.76,3.11,3.99,5.31,8.51,5.75,2.75
1991-08-01,5.48,-2.15,2.02,1.63,1.52,2.82,0.66,3.52,3.6,2.95,4.46,0.73
1991-09-01,-3.24,-2.67,-2.49,-0.68,-1.91,-1.51,0.37,3.72,-3.16,-0.33,-0.25,-1.52
1991-10-01,-0.54,-1.99,1.68,2.06,1.03,2.11,1.93,1.25,-1.94,6.53,2.05,2.68
1991-11-01,-0.42,-8.02,-5.81,-7.75,-5.03,-4.31,-4.75,1.9,-1.2,-2.53,-5.22,-5.83
1991-12-01,14.77,7.61,11.64,2.15,11.44,9.33,9.85,5.01,13.04,16.6,13.37,11.39
1992-01-01,-3.12,10.5,2.04,-4.13,2.9,6.39,-2.88,-4.57,0.28,-5.44,0.8,4.63
1992-02-01,1.05,12.36,2.49,-0.54,1.57,3.83,-1.45,-1.24,2.64,-2.74,2.92,3.37
1992-03-01,-1.51,0.8,-1.98,-2.72,0.64,-5.07,-0.87,-0.53,-1.36,-5.53,-0.9,-4.83
1992-04-01,0.76,7.95,2.07,9.46,5.08,-0.87,7.1,2.69,-3.51,-2.3,0.95,-0.14
1992-05-01,1.31,-1.93,-0.66,3.15,-0.5,0.16,-2.61,2.54,0.24,1.11,2.51,-0.79
1992-06-01,-2.81,2.18,-2.13,-3.5,-5.56,-4.04,1.49,0.54,-1.92,-4.78,1.21,-2.85
1992-07-01,4.67,0.3,1.9,5.28,5.13,2.89,5.46,6.73,3.83,5.79,3.45,2.32
1992-08-01,0.87,-9.61,-3.01,2.55,-4.63,-4.37,-0.97,-0.47,-0.5,-3.46,-3.3,-3.85
1992-09-01,1.06,0.1,2.03,0.13,1.25,3.34,1.91,0.83,4.08,-4.86,3.3,3.74
1992-10-01,-0.82,-0.02,0.32,-3.5,2.37,1.98,-0.55,-0.42,4.36,3.34,2.81,3.32
1992-11-01,3.62,8.58,4.7,-2.71,2.31,6.56,3.88,-0.23,7.08,4.84,6.58,5.07
1992-12-01,0.05,3.35,2.07,1.99,0.08,0.03,5.64,2.71,0.61,-1.35,4.6,1.89
1993-01-01,-0.8,9.58,1.45,2.78,-2.71,4.82,1.33,2.46,0.09,-6.87,3.72,2.5
1993-02-01,-2.14,-0.3,1.56,6.02,2.07,-0.47,5.6,6.23,-1.48,-9.01,0.91,-1.05
1993-03-01,0.0,5.4,2.61,4.09,1.25,2.27,3.35,1.76,2.78,0.73,4.3,2.52
1993-04-01,-9.32,2.44,-0.48,1.1,1.26,-3.56,-2.88,-0.15,-8.09,1.29,-3.78,-2.06
1993-05-01,2.67,1.1,2.8,1.82,1.29,8.75,4.16,-0.04,5.87,3.6,0.4,4.68
1993-06-01,-0.69,3.45,0.47,-1.11,-2.01,-0.53,4.64,3.19,-2.89,-2.98,3.91,-1.43
1993-07-01,-2.36,1.49,0.22,0.47,-0.9,-3.85,2.14,1.94,0.73,-5.98,2.41,1.15
1993-08-01,4.3,0.47,3.9,4.28,2.47,6.58,5.25,3.7,3.93,3.03,3.12,4.36
1993-09-01,-1.84,1.0,-1.71,1.34,-2.32,1.18,-0.48,-0.64,-0.38,0.84,2.38,0.28
1993-10-01,6.04,7.73,2.35,-1.97,4.87,1.62,2.42,-1.97,4.59,5.93,-3.79,1.48
1993-11-01,0.69,0.67,1.23,-5.99,1.61,-0.17,-5.96,-5.52,0.76,0.98,-3.84,-0.44
1993-12-01,1.47,4.44,4.22,0.6,2.64,2.98,-0.53,1.61,-1.88,2.32,2.25,3.16
1994-01-01,-0.41,7.17,4.12,4.88,6.6,4.64,2.17,-1.2,1.1,1.74,4.11,4.92
1994-02-01,-1.27,-4.43,-0.64,-2.96,-0.75,1.75,-5.5,-4.98,1.88,-5.42,-4.03,-3.42
1994-03-01,-4.04,-6.48,-4.43,-3.58,-4.34,-3.8,-3.61,-3.94,-4.84,-6.75,-3.24,-6.66
1994-04-01,1.23,-0.59,-1.39,4.19,3.43,-1.5,1.59,2.13,0.21,2.25,2.51,-1.32
1994-05-01,-1.35,-2.64,1.94,0.94,2.27,2.09,1.63,-5.36,-1.81,4.31,4.36,-0.15
1994-06-01,-1.9,-3.42,-2.32,-2.7,-3.24,-5.13,0.62,-3.15,-2.63,-3.42,-2.58,-2.73
1994-07-01,2.92,3.48,4.85,3.25,3.98,3.79,3.1,5.19,0.94,1.1,2.81,2.41
1994-08-01,6.05,-0.04,3.85,-0.1,6.78,9.22,1.02,0.66,4.41,10.87,3.54,3.34
1994-09-01,-0.32,-5.06,-1.82,-2.1,-1.28,-0.39,-1.15,-2.79,-2.32,1.71,-4.76,-2.82
1994-10-01,2.2,-1.74,0.18,7.4,1.45,7.1,-0.13,1.59,1.3,0.91,0.32,-0.58
1994-11-01,-1.67,-5.07,-5.25,-4.86,-5.54,-2.09,-5.42,0.28,-3.42,0.43,-5.36,-4.72
1994-12-01,1.33,3.88,4.55,-0.99,2.72,2.47,0.86,0.35,-2.7,0.57,1.34,1.55
1995-01-01,1.81,-5.75,-0.21,0.37,-0.87,-0.8,4.16,6.22,1.59,6.06,5.63,2.29
1995-02-01,2.94,5.12,5.87,4.5,4.77,6.68,1.51,0.82,2.66,2.32,4.91,4.71
1995-03-01,2.76,1.43,3.21,5.28,4.25,4.58,0.24,-1.75,3.62,2.77,1.18,3.67
1995-04-01,1.9,1.44,2.66,2.22,3.62,8.26,1.62,2.38,-1.72,3.0,1.79,1.74
1995-05-01,4.75,4.8,3.13,4.08,3.38,2.93,0.91,6.04,2.67,1.63,6.22,0.08
1995-06-01,1.68,0.75,2.67,-3.07,0.75,9.72,3.87,-0.46,4.94,4.48,1.77,3.43
1995-07-01,1.15,2.46,4.59,2.29,1.23,7.71,5.07,-0.37,3.57,5.47,4.19,6.13
1995-08-01,0.64,0.79,-0.29,-1.58,-0.03,0.0,4.38,0.99,-2.71,1.03,5.2,0.23
1995-09-01,6.73,-0.64,1.5,1.29,4.07,1.26,5.75,6.3,2.89,7.38,5.77,1.15
1995-10-01,0.54,-4.9,-2.67,-0.26,-2.59,1.49,0.15,1.48,-5.48,1.03,-1.92,-2.18
1995-11-01,4.52,5.5,6.4,4.79,6.46,-0.46,2.79,1.58,6.14,4.93,6.74,4.36
1995-12-01,1.51,3.06,1.9,5.8,0.48,-4.12,4.12,5.1,-0.84,5.89,1.24,0.53
1996-01-01,2.61,3.47,2.73,-0.41,4.76,1.98,2.28,1.86,-0.3,6.05,3.83,2.59
1996-02-01,3.22,2.03,0.56,1.02,1.73,6.33,-2.38,-2.67,4.41,-1.12,2.12,2.28
1996-03-01,-0.84,4.34,2.88,5.01,4.75,-3.35,-2.01,-0.52,5.97,0.21,1.02,3.95
1996-04-01,0.17,3.6,2.49,3.45,-0.33,9.7,2.88,-2.66,4.27,-0.61,-1.05,3.67
1996-05-01,6.55,2.24,2.89,0.52,0.78,3.88,-0.02,1.32,4.39,3.91,1.43,1.72
1996-06-01,3.2,-4.83,-0.33,0.97,-0.67,-4.73,0.55,5.27,-1.71,-0.25,0.69,-2.63
1996-07-01,-4.05,-4.54,-4.46,-4.63,-2.83,-7.39,-8.49,-5.81,-7.62,-6.25,-2.45,-8.55
1996-08-01,-0.81,3.01,3.45,2.94,2.4,4.38,-1.32,2.89,6.07,4.31,4.25,3.12
1996-09-01,3.75,1.37,5.89,4.01,6.8,10.71,1.62,0.68,3.68,7.36,5.83,3.17
1996-10-01,1.55,3.22,1.44,5.96,2.18,-1.87,-0.31,3.61,-2.29,-0.85,5.46,-0.22
1996-11-01,5.16,6.04,6.19,5.54,5.77,12.0,5.49,2.6,3.11,6.61,8.38,4.79
1996-12-01,0.5,-2.26,0.1,0.79,-1.58,-2.77,2.9,0.13,-3.43,-2.62,-1.64,-2.27
1997-01-01,5.75,2.99,3.91,4.35,4.9,9.29,2.29,0.92,0.1,9.57,6.56,4.43
1997-02-01,4.15,0.55,0.26,-5.74,1.73,-7.4,2.57,-0.57,3.16,0.93,3.93,-1.56
1997-03-01,-5.24,-3.32,-3.89,5.23,-2.99,-5.64,-7.83,-2.79,-1.45,-7.48,-6.53,-3.68
1997-04-01,5.31,3.81,5.32,0.03,5.49,7.74,2.49,-1.39,2.11,6.07,6.02,2.26
1997-05-01,5.93,6.3,8.45,7.32,6.21,10.15,6.56,3.63,6.03,7.01,5.67,7.25
1997-06-01,3.58,3.35,5.2,1.28,5.22,1.41,3.46,3.14,5.1,8.87,6.0,2.8
1997-07-01,3.34,7.46,7.08,7.43,7.45,16.02,2.25,2.83,7.8,2.1,10.51,5.36
1997-08-01,-6.41,1.23,-4.71,0.29,-7.28,-1.4,-2.41,-1.16,-2.52,-6.1,-5.62,-1.86
1997-09-01,5.54,5.19,3.87,6.25,2.08,3.41,9.65,4.62,5.3,6.61,8.21,7.42
1997-10-01,-3.15,-3.37,-6.69,-2.02,-3.5,-8.26,2.88,0.89,-1.97,0.09,-2.11,-5.0
1997-11-01,6.46,-1.42,3.82,-3.48,5.28,1.45,10.68,7.18,5.31,2.77,3.54,1.05
1997-12-01,3.77,3.63,-1.07,-1.46,1.79,-4.24,4.16,8.01,-0.15,3.52,5.79,3.24
1998-01-01,-2.73,0.49,1.72,-5.66,-1.94,5.29,5.09,-4.38,0.9,5.66,-2.64,0.17
1998-02-01,4.96,12.29,6.53,6.79,8.56,10.3,2.41,2.64,10.38,5.53,8.91,6.16
1998-03-01,5.88,6.18,5.15,4.8,3.92,1.3,10.09,6.7,6.79,3.58,5.89,5.87
1998-04-01,-3.24,1.8,1.12,3.74,1.47,5.22,-3.21,-2.49,-0.63,1.91,2.09,1.71
1998-05-01,1.1,6.15,-3.83,-4.27,0.97,-7.05,-1.82,-1.09,2.12,-2.5,-2.3,-5.57
1998-06-01,4.14,1.12,-1.16,-1.24,0.31,8.77,2.93,3.0,5.26,6.2,3.7,1.17
1998-07-01,-4.14,-1.04,-4.85,-6.49,-8.05,0.55,3.82,-5.41,-2.92,-0.26,-1.16,-3.69
1998-08-01,-13.1,-18.96,-15.64,-10.39,-10.82,-17.68,-12.36,1.96,-14.2,-12.37,-21.97,-19.49
1998-09-01,1.26,0.8,1.91,12.95,-2.47,15.12,10.27,8.17,1.48,12.09,2.43,5.21
1998-10-01,10.99,10.63,11.2,1.16,11.46,6.25,6.74,-1.77,10.69,3.83,9.09,5.66
1998-11-01,6.41,5.24,4.05,0.61,2.13,11.69,3.66,1.33,9.46,6.19,6.19,5.59
1998-12-01,0.33,3.74,3.29,-1.24,0.02,15.19,14.39,2.86,9.22,4.94,3.12,4.32
1999-01-01,-3.47,4.9,2.26,-4.97,-3.95,15.12,9.13,-6.25,2.18,0.28,0.33,3.03
1999-02-01,-3.99,-4.5,-3.09,-3.26,0.67,-11.57,-2.89,-3.63,-1.34,0.17,0.63,-2.09
1999-03-01,-2.03,-0.37,4.55,15.28,5.75,8.54,-0.68,-1.64,2.7,2.51,2.97,0.48
1999-04-01,3.91,9.41,8.7,15.77,11.49,2.26,7.75,7.35,0.38,-5.53,6.35,7.8
1999-05-01,1.37,-4.47,-2.91,-3.1,-4.35,-0.83,0.66,6.73,-2.98,-2.03,-3.84,-4.0
1999-06-01,0.26,0.93,5.85,-1.48,0.9,11.59,5.88,-4.49,8.07,4.43,2.83,3.74
1999-07-01,-2.44,-6.03,-1.49,1.64,-0.26,-1.71,-1.72,-0.58,-5.0,-4.4,-5.73,-6.72
1999-08-01,-4.59,0.6,-0.35,1.92,-1.01,5.5,-8.25,0.58,-5.96,3.76,-5.12,-4.79
1999-09-01,-6.91,-8.37,-1.56,-3.96,-7.51,-0.03,4.65,-4.28,1.27,-7.07,-5.58,-1.27
1999-10-01,6.6,4.6,4.94,-1.57,7.97,3.01,8.3,2.16,3.21,10.73,14.02,2.62
1999-11-01,-1.1,-2.2,-1.51,3.81,0.52,12.75,4.61,-7.36,4.15,1.52,-3.65,1.98
1999-12-01,-2.64,2.75,12.05,0.63,5.4,20.76,4.53,-2.37,6.76,-5.62,-1.08,10.3
2000-01-01,-4.72,-1.33,-8.76,1.28,-8.37,-5.28,-3.85,5.54,-11.01,7.63,-4.49,-5.13
2000-02-01,-6.27,-8.81,-1.54,-5.6,-10.19,17.94,-3.69,-7.07,-3.95,-2.51,-8.8,-1.7
2000-03-01,7.43,10.89,11.06,11.92,-3.88,4.22,8.27,5.89,13.39,-0.03,16.95,5.21
2000-04-01,-1.96,8.69,1.8,-2.31,0.19,-10.52,-8.33,7.42,-4.48,5.04,-3.69,-0.33
2000-05-01,7.1,-12.31,-2.69,9.39,1.97,-10.86,-9.97,3.96,-2.83,3.72,4.97,-2.02
2000-06-01,2.18,-8.99,-0.2,-5.05,-5.14,12.61,3.99,-4.68,-2.21,10.99,-4.28,1.23
2000-07-01,0.72,4.73,-1.7,-2.68,-0.91,-5.16,-6.74,3.87,-1.22,-6.51,8.63,-0.35
2000-08-01,-2.08,5.44,9.7,8.75,2.32,12.7,-1.49,11.66,-2.4,3.5,10.11,7.55
2000-09-01,3.73,-4.16,-7.76,4.56,-0.78,-14.79,-4.45,8.8,2.66,3.67,2.48,-3.92
2000-10-01,7.48,2.55,2.03,-2.81,6.41,-7.47,-0.17,-1.67,-1.75,2.06,-0.53,-2.93
2000-11-01,2.7,-11.14,-5.18,-2.52,1.37,-23.21,-16.53,2.96,-1.04,0.75,-5.12,-8.02
2000-12-01,5.44,0.08,6.6,7.5,7.68,-8.06,-4.27,6.47,5.67,3.49,9.8,-0.57
2001-01-01,-2.18,13.05,1.56,-3.43,-5.9,16.23,15.5,-10.23,6.41,-8.51,-0.46,3.24
2001-02-01,0.14,-1.25,-4.88,-0.03,-1.52,-26.11,-10.3,6.18,-5.33,-0.54,-5.07,-2.46
2001-03-01,-4.78,-3.33,-5.85,-0.1,-6.46,-13.89,-6.0,1.05,-2.87,-8.59,-3.32,-7.3
2001-04-01,0.92,8.7,9.68,10.02,3.13,18.0,4.01,5.41,5.6,4.25,4.1,10.93
2001-05-01,3.4,-1.56,1.86,0.1,2.79,-3.26,-1.63,0.47,1.61,2.77,3.67,3.66
2001-06-01,-1.52,3.79,-6.19,-7.46,-1.3,1.4,-2.68,-6.15,-2.58,-2.98,0.69,-1.77
2001-07-01,-0.54,3.26,0.4,-2.23,0.86,-7.54,-0.96,-3.84,4.55,2.28,-0.63,-6.15
2001-08-01,1.99,-10.05,-3.31,-3.5,0.57,-12.63,-8.64,0.53,-6.92,-3.1,-5.26,-5.16
2001-09-01,-3.52,-17.27,-15.96,-6.18,-5.11,-19.05,-2.35,-6.6,-9.51,-0.63,-5.53,-13.99
2001-10-01,1.28,1.07,4.81,5.14,2.15,15.74,-9.57,1.76,1.57,1.26,-1.53,0.71
2001-11-01,2.58,15.01,8.82,-4.21,7.67,15.97,5.85,-1.43,9.81,5.02,6.73,8.41
2001-12-01,1.89,-0.84,3.95,5.97,-0.16,-0.68,2.6,4.04,4.34,-2.82,3.15,5.22
2002-01-01,0.87,2.85,2.0,-2.87,0.57,-0.47,-7.15,-4.33,2.61,-2.41,-1.19,-2.69
2002-02-01,4.24,3.27,4.59,5.56,3.86,-13.18,-2.75,-0.36,-0.15,-0.45,-1.11,2.0
2002-03-01,3.8,6.89,4.89,7.69,5.0,6.49,0.36,10.29,2.09,0.54,6.29,2.48
2002-04-01,2.12,1.93,-1.03,-4.55,-2.56,-11.9,-12.76,-0.42,-1.62,-7.55,-1.02,-7.62
2002-05-01,1.27,-0.43,-0.84,-0.74,1.07,-3.55,3.0,-6.92,-1.44,-2.28,-0.16,-1.74
2002-06-01,-6.05,-8.16,-3.69,0.01,-1.4,-12.2,-14.4,-5.81,-5.1,-9.53,-4.76,-6.13
2002-07-01,-6.63,-11.92,-10.1,-11.83,-5.05,-9.68,-11.67,-12.14,-11.43,-2.76,-7.03,-4.6
2002-08-01,2.25,0.62,-2.76,0.63,1.74,-0.95,0.2,3.4,1.84,0.65,2.25,-1.97
2002-09-01,-7.73,-10.9,-9.79,-7.85,-5.47,-16.67,-9.85,-10.88,-9.44,-5.89,-10.41,-11.08
2002-10-01,5.06,-2.71,4.03,3.14,3.3,19.45,21.94,-0.61,5.72,5.68,7.28,3.84
2002-11-01,-1.09,11.99,8.41,3.02,2.13,16.33,11.81,1.58,1.9,3.78,3.22,7.13
2002-12-01,-0.23,-6.52,-5.03,0.84,-1.36,-12.96,-9.51,3.83,-6.99,-4.09,-4.25,-6.28
2003-01-01,-3.93,-3.4,-4.44,-2.5,-3.36,-1.51,-4.11,-3.21,-4.76,-0.6,-1.61,-4.62
2003-02-01,-2.88,-4.79,-1.82,1.95,-3.14,1.19,-6.45,-3.98,-1.21,-1.96,-3.26,-1.01
2003-03-01,-2.62,-2.57,-1.16,1.5,6.16,-0.95,-0.43,4.31,4.68,3.73,0.21,3.41
2003-04-01,4.38,15.05,6.72,-0.47,5.54,9.24,11.26,7.23,8.97,4.27,11.14,12.91
2003-05-01,9.54,2.86,6.21,8.66,1.81,9.76,6.32,10.16,3.48,3.94,5.61,4.31
2003-06-01,1.66,2.42,1.82,-0.96,-1.91,0.34,2.09,1.06,3.44,4.16,0.64,1.65
2003-07-01,-1.69,6.67,5.96,-2.62,2.98,5.59,-1.71,-5.43,3.29,0.48,4.37,1.67
2003-08-01,0.29,8.03,5.7,6.19,0.8,6.09,1.26,1.92,6.73,-2.82,-0.53,3.72
2003-09-01,1.14,-4.21,-5.22,-2.18,-0.56,-0.93,-5.52,3.84,-4.54,0.3,0.58,-0.58
