Date,ISF.L,IUCD.L,IUIT.L,IUKF.L,IUKH.L,IUKP.L,IUKS.L,IUKU.L
2018-07-23,755.8101196289062,7.21999979019165,8.9399995803833,,,614.658203125,,
2018-07-24,761.4937133789062,7.230000019073486,9.069999694824219,,,617.9500732421875,,
2018-07-25,755.9097900390625,7.179999828338623,9.079999923706055,,,618.7977905273438,,
2018-07-26,756.2091674804688,7.239999771118164,9.039999961853027,,,614.0594482421875,,
2018-07-27,760.4967041015625,7.239999771118164,8.930000305175781,,,616.5535278320312,,
2018-07-30,760.4967041015625,7.170000076293945,8.699999809265137,,,619.1469116210938,,
2018-07-31,765.4821166992188,7.159999847412109,8.720000267028809,,,622.0394897460938,,
2018-08-01,755.9097900390625,7.150000095367432,8.800000190734863,,,619.8450927734375,,
2018-08-02,748.8304443359375,7.130000114440918,8.850000381469727,,,613.9597778320312,,
2018-08-03,757.0067749023438,7.199999809265137,8.899999618530273,,,622.73779296875,,
2018-08-06,757.0067749023438,7.230000019073486,8.960000038146973,,,618.1991577148438,,
2018-08-07,762.6902465820312,7.269999980926514,9.010000228881836,,,620.0444946289062,,
2018-08-08,768.174560546875,7.289999961853027,9.0600004196167,,,622.438720703125,,
2018-08-09,767.775634765625,7.329999923706055,9.079999923706055,,,619.24658203125,,
2018-08-10,760.5963745117188,7.289999961853027,9.010000228881836,,,615.9547729492188,,
2018-08-13,758.6021728515625,7.25,9.010000228881836,,,609.0722045898438,,
2018-08-14,755.1121215820312,7.289999961853027,9.010000228881836,,,605.7803344726562,,
2018-08-15,744.1439208984375,7.199999809265137,8.90999984741211,,,602.9874877929688,,
2018-08-16,751.4227294921875,7.269999980926514,9.0,,,600.348388671875,,
2018-08-17,752.4199829101562,7.21999979019165,8.930000305175781,,,605.5357055664062,,
2018-08-20,755.1121215820312,7.289999961853027,8.930000305175781,,,605.9347534179688,,
2018-08-21,752.7191162109375,7.349999904632568,8.979999542236328,,,604.9374389648438,,
2018-08-22,753.7162475585938,7.394999980926514,9.010000228881836,,,601.9445190429688,,
2018-08-23,753.2177734375,7.360000133514404,9.029999732971191,,,602.5428466796875,,
2018-08-24,754.513916015625,7.400000095367432,9.109999656677246,,,601.046875,,
2018-08-28,757.904052734375,7.460000038146973,9.229999542236328,,,605.8349609375,,
2018-08-29,752.6194458007812,7.519999980926514,9.319999694824219,,,606.333984375,,
2018-08-30,747.7337036132812,7.53000020980835,9.319999694824219,,,601.645263671875,,
2018-08-31,739.6569213867188,7.539999961853027,9.300000190734863,,,603.4907836914062,,
2018-09-03,747.4345092773438,7.570000171661377,9.329999923706055,,,598.9019165039062,,
2018-09-04,742.1495971679688,7.559999942779541,9.270000457763672,,,596.7571411132812,,
2018-09-05,734.7713623046875,7.480000019073486,9.109999656677246,,,593.66455078125,,
2018-09-06,728.88818359375,7.449999809265137,9.050000190734863,,,592.0685424804688,,
2018-09-07,724.7002563476562,7.489999771118164,9.109999656677246,,,587.9783325195312,,
2018-09-10,725.5978393554688,7.480000019073486,9.069999694824219,,,591.7692260742188,,
2018-09-11,724.8997802734375,7.510000228881836,9.100000381469727,,,591.4696655273438,,
2018-09-12,728.4892578125,7.550000190734863,9.100000381469727,,,595.65966796875,,
2018-09-13,717.0114135742188,7.559999942779541,9.1899995803833,,,595.7593994140625,,
2018-09-14,718.9059448242188,7.550000190734863,9.220000267028809,,,592.4674682617188,,
2018-09-17,718.6068115234375,7.480000019073486,9.119999885559082,,,593.7145385742188,,
2018-09-18,718.806396484375,7.53000020980835,9.170000076293945,,,594.8119506835938,,
2018-09-19,721.4988403320312,7.53000020980835,9.109999656677246,,,593.764404296875,,
2018-09-20,725.4879150390625,7.579999923706055,9.220000267028809,,,592.9661865234375,,
2018-09-21,737.3550415039062,7.599999904632568,9.25,,,596.7571411132812,,
2018-09-24,734.36328125,7.510000228881836,9.210000038146973,,,590.572021484375,,
2018-09-25,738.9505615234375,7.550000190734863,9.229999542236328,,,588.2775268554688,,
2018-09-26,740.2468872070312,7.619999885559082,9.260000228881836,,,590.4722900390625,,
2018-09-27,742.8399658203125,7.619999885559082,9.25,,,588.4771118164062,,
2018-09-28,739.6485595703125,7.639999866485596,9.260000228881836,,,588.576904296875,,
2018-10-01,738.15283203125,7.650000095367432,9.350000381469727,,,589.4246826171875,,
2018-10-02,735.958740234375,7.570000171661377,9.350000381469727,,,584.5865478515625,,
2018-10-03,739.7482299804688,7.510000228881836,9.380000114440918,,,583.5391845703125,,
2018-10-04,731.47119140625,7.369999885559082,9.220000267028809,,,568.5254516601562,,
2018-10-05,721.299560546875,7.300000190734863,9.069999694824219,,,574.3115844726562,,
2018-10-08,713.1221313476562,7.25,8.9399995803833,,,574.5108642578125,,
2018-10-09,713.919921875,7.329999923706055,9.029999732971191,,,578.9002685546875,,
2018-10-10,704.6454467773438,7.139999866485596,8.760000228881836,,,572.6154174804688,,
2018-10-11,692.2799072265625,6.920000076293945,8.529999732971191,,,566.9292602539062,,
2018-10-12,690.4848022460938,7.019999980926514,8.670000076293945,,,563.7368774414062,,
2018-10-15,693.576416015625,7.03000020980835,8.680000305175781,,,559.048095703125,,
2018-10-16,696.9668579101562,7.070000171661377,8.75,,,569.423095703125,,
2018-10-17,696.6677856445312,7.079999923706055,8.779999732971191,,,574.0120239257812,,
2018-10-18,693.6759643554688,7.019999980926514,8.680000305175781,,,578.9002685546875,,
2018-10-19,696.2688598632812,6.949999809265137,8.699999809265137,,,582.0924682617188,,
2018-10-22,695.7703247070312,6.940000057220459,8.720000267028809,,,583.4892578125,,
2018-10-23,686.8948364257812,6.829999923706055,8.520000457763672,,,573.712646484375,,
2018-10-24,687.5928344726562,6.849999904632568,8.470000267028809,,,575.1094360351562,,
2018-10-25,691.182861328125,6.880000114440918,8.510000228881836,,,575.5083618164062,,
2018-10-26,685.1995239257812,6.650000095367432,8.369999885559082,,,575.0098266601562,,
2018-10-29,693.8753662109375,6.630000114440918,8.350000381469727,,,579.6983642578125,,
2018-10-30,694.5736083984375,6.619999885559082,8.279999732971191,,,579.0996704101562,,
2018-10-31,704.246826171875,6.760000228881836,8.529999732971191,,,577.0048828125,,
2018-11-01,702.4518432617188,6.840000152587891,8.579999923706055,,,584.037841796875,,
2018-11-02,700.0584106445312,6.920000076293945,8.470000267028809,,,584.386962890625,,
2018-11-05,701.4545288085938,6.869999885559082,8.390000343322754,,,584.1873168945312,,
2018-11-06,696.0693969726562,6.929999828338623,8.489999771118164,,,585.2847900390625,,
2018-11-07,703.149658203125,7.070000171661377,8.720000267028809,,,590.0731201171875,,
2018-11-08,706.1412963867188,7.199999809265137,8.729999542236328,,,593.66455078125,,
2018-11-09,702.4518432617188,7.099999904632568,8.600000381469727,,,594.9613037109375,,
2018-11-12,698.063720703125,6.929999828338623,8.289999961853027,,,587.6790771484375,,
2018-11-13,696.9668579101562,6.96999979019165,8.430000305175781,,,590.0731201171875,,
2018-11-14,695.2717895507812,6.909999847412109,8.260000228881836,,,592.1680297851562,,
2018-11-15,697.465576171875,6.739999771118164,8.3100004196167,,,568.6729125976562,,
2018-11-16,694.5736083984375,6.769999980926514,8.380000114440918,,,570.8679809570312,,
2018-11-19,694.0748901367188,6.699999809265137,8.15999984741211,,,569.969970703125,,
2018-11-20,688.1911010742188,6.510000228881836,7.929999828338623,,,563.2854614257812,,
2018-11-21,698.4627075195312,6.59499979019165,8.010000228881836,,,571.0672607421875,,
2018-11-22,690.684326171875,6.480000019073486,7.869999885559082,,,568.373779296875,,
2018-11-23,690.0859985351562,6.550000190734863,7.920000076293945,,,573.262451171875,,
2018-11-26,697.9642333984375,6.639999866485596,8.010000228881836,,,576.8040161132812,,
2018-11-27,696.1691284179688,6.690000057220459,8.069999694824219,,,576.4547729492188,,
2018-11-28,695.171875,6.75,8.149999618530273,,,575.75634765625,,
2018-11-29,698.3630981445312,6.869999885559082,8.270000457763672,,,555.8030395507812,,
2018-11-30,692.2799072265625,6.900000095367432,8.289999961853027,,,547.32275390625,,
2018-12-03,700.6567993164062,7.079999923706055,8.489999771118164,,,541.037353515625,,
2018-12-04,697.1661376953125,7.019999980926514,8.430000305175781,,,543.431884765625,,
2018-12-05,686.7952270507812,6.858749866485596,8.25,,,546.9237670898438,,
2018-12-06,665.3546142578125,6.659999847412109,8.0,,,537.7451171875,,
2018-12-07,672.0362548828125,6.730000019073486,8.0600004196167,,,544.4295654296875,,
2018-12-10,667.5485229492188,6.550000190734863,7.900000095367432,,,536.14892578125,,
2018-12-11,676.0250244140625,6.710000038146973,8.130000114440918,,,539.391357421875,,
2018-12-12,682.7063598632812,6.78000020980835,8.25,,,548.8192749023438,,
2018-12-13,677.2783203125,6.699999809265137,8.149999618530273,,,544.7288818359375,,
2018-12-14,673.8876342773438,6.650000095367432,8.039999961853027,,,542.4341430664062,,
2018-12-17,666.1084594726562,6.53000020980835,7.940000057220459,,,535.64990234375,,
2018-12-18,659.6259765625,6.440000057220459,7.820000171661377,,,537.7451171875,,
2018-12-19,666.0088500976562,6.5,7.889999866485596,,,539.0421142578125,,
2018-12-20,661.0220947265625,6.210000038146973,7.579999923706055,,,538.8425903320312,,
2018-12-21,660.3240966796875,6.170000076293945,7.53000020980835,,,534.0037841796875,,
2018-12-24,658.2295532226562,5.96999979019165,7.260000228881836,,,531.2103271484375,,
2018-12-27,649.8521118164062,6.159999847412109,7.409999847412109,,,521.6827392578125,,
2018-12-28,664.5127563476562,6.28000020980835,7.590000152587891,,,528.4169311523438,,
2018-12-31,663.614990234375,6.380000114440918,7.670000076293945,,,529.1650390625,,
2019-01-02,663.614990234375,6.389999866485596,7.659999847412109,,,525.7730712890625,,
2019-01-03,659.2271118164062,6.320000171661377,7.369999885559082,,,528.7162475585938,,
2019-01-04,672.790283203125,6.46999979019165,7.559999942779541,,,532.557373046875,,
2019-01-07,670.8956298828125,6.630000114440918,7.639999866485596,,,537.246337890625,,
2019-01-08,675.6826171875,6.670000076293945,7.650000095367432,,,546.474853515625,,
2019-01-09,680.7689208984375,6.760000228881836,7.829999923706055,,,544.6290893554688,,
2019-01-10,684.1597900390625,6.71999979019165,7.820000171661377,,,540.08984375,,
2019-01-11,681.7662963867188,6.730000019073486,7.820000171661377,,,545.8260498046875,,
2019-01-14,675.0842895507812,6.730000019073486,7.78000020980835,,,547.522705078125,,
2019-01-15,679.5721435546875,6.730000019073486,7.860000133514404,,,551.413330078125,,
2019-01-16,676.5802612304688,6.789999961853027,7.920000076293945,,,553.9076538085938,,
2019-01-17,674.0869140625,6.769999980926514,7.900000095367432,,,554.2066040039062,,
2019-01-18,686.7529296875,6.900000095367432,8.079999923706055,,,557.2993774414062,,
2019-01-21,687.4508666992188,6.869999885559082,8.020000457763672,,,553.4083862304688,,
2019-01-22,680.5695190429688,6.840000152587891,7.989999771118164,,,552.2114868164062,,
2019-01-23,674.4857177734375,6.769999980926514,7.949999809265137,,,557.1997680664062,,
2019-01-24,671.99267578125,6.784999847412109,8.010000228881836,,,557.9978637695312,,
2019-01-25,671.1947021484375,6.900000095367432,8.130000114440918,,,559.69384765625,,
2019-01-28,665.0113525390625,6.820000171661377,8.020000457763672,,,564.6824340820312,,
2019-01-29,673.0896606445312,6.769999980926514,7.960000038146973,,,573.6114501953125,,
2019-01-30,684.5587158203125,6.867499828338623,8.081250190734863,,,583.1392211914062,,
2019-01-31,686.952392578125,7.0,8.186249732971191,,,575.4570922851562,,
2019-02-01,691.7394409179688,6.918749809265137,8.260000228881836,,,573.96044921875,,
2019-02-04,693.8338012695312,6.912499904632568,8.345000267028809,,,575.1080322265625,,
2019-02-05,707.3973388671875,6.980000019073486,8.436249732971191,,,574.5592041015625,,
2019-02-06,706.7988891601562,6.949999809265137,8.479999542236328,,,576.9537353515625,,
2019-02-07,699.019775390625,6.880000114440918,8.348750114440918,,,580.04638671875,,
2019-02-08,696.9254150390625,6.835000038146973,8.3125,,,576.654296875,,
2019-02-11,702.8095703125,6.880000114440918,8.40250015258789,,,581.2935180664062,,
2019-02-12,702.7098999023438,6.980000019073486,8.49625015258789,,,578.8991088867188,,
2019-02-13,708.0955810546875,7.017499923706055,8.529999732971191,,,575.9061279296875,,
2019-02-14,710.9877319335938,6.989999771118164,8.524999618530273,,,572.6974487304688,,
2019-02-15,714.6776733398438,7.037499904632568,8.567500114440918,,,571.5001220703125,,
2019-02-18,712.9823608398438,7.052499771118164,8.618749618530273,,,575.0921020507812,,
2019-02-19,709.0927124023438,7.0625,8.581250190734863,,,573.096435546875,,
2019-02-20,714.37841796875,7.09375,8.633749961853027,,,567.9579467773438,,
2019-02-21,710.5889282226562,7.059999942779541,8.603750228881836,,,573.6950073242188,,
2019-02-22,711.4864501953125,7.114999771118164,8.72249984741211,,,574.4932861328125,,
2019-02-25,711.9850463867188,7.141250133514404,8.807499885559082,,,574.9923095703125,,
2019-02-26,708.1951293945312,7.090000152587891,8.802499771118164,,,579.3821411132812,,
2019-02-27,703.806884765625,7.083749771118164,8.7524995803833,,,577.9852905273438,,
2019-02-28,701.613037109375,7.070000171661377,8.742500305175781,,,581.177978515625,,
2019-03-01,704.1063842773438,7.097499847412109,8.765000343322754,,,584.86962890625,,
2019-03-04,706.898681640625,7.12375020980835,8.765000343322754,,,582.9739990234375,,
2019-03-05,711.7855224609375,7.153749942779541,8.760000228881836,,,586.6655883789062,,
2019-03-06,713.2816162109375,7.122499942779541,8.717499732971191,,,581.6770629882812,,
2019-03-07,710.7879638671875,7.03249979019165,8.637499809265137,,,580.6292114257812,,
2019-03-08,705.8016357421875,6.931250095367432,8.588749885559082,,,582.0759887695312,,
2019-03-11,707.9957275390625,7.03000020980835,8.787500381469727,,,579.5819091796875,,
2019-03-12,710.4892578125,7.077499866485596,8.8774995803833,,,582.6746826171875,,
2019-03-13,711.286865234375,7.127500057220459,8.962499618530273,,,582.42529296875,,
2019-03-14,707.7672119140625,7.082499980926514,8.948749542236328,,,588.0625610351562,,
2019-03-15,710.9589233398438,7.130000114440918,9.087499618530273,,,594.5476684570312,,
2019-03-18,718.33984375,7.192500114440918,9.037500381469727,,,594.8470458984375,,
2019-03-19,720.5340576171875,7.295000076293945,9.130000114440918,,,593.9988403320312,,
2019-03-20,717.7413330078125,7.21999979019165,9.015000343322754,,,586.6655883789062,,
2019-03-21,724.9226684570312,7.329999923706055,9.229999542236328,,,588.2618408203125,,
2019-03-22,708.9640502929688,7.24875020980835,9.164999961853027,,,579.5819091796875,,
2019-03-25,706.5703125,7.269999980926514,9.032500267028809,,,577.1873168945312,,
2019-03-26,708.465576171875,7.292500019073486,9.130000114440918,,,580.6292114257812,,
2019-03-27,707.468017578125,7.255000114440918,9.03499984741211,,,582.1258544921875,,
2019-03-28,712.5548095703125,7.289999961853027,9.072500228881836,,,582.2755737304688,,
2019-03-29,717.1428833007812,7.347499847412109,9.132499694824219,,,585.119140625,,
2019-04-01,721.2323608398438,7.432499885559082,9.27750015258789,,,585.767578125,,
2019-04-02,728.2142944335938,7.429999828338623,9.3125,,,590.1077880859375,,
2019-04-03,730.8074340820312,7.502500057220459,9.427499771118164,,,594.7473754882812,,
2019-04-04,730.8074340820312,7.519999980926514,9.359999656677246,,,593.4005126953125,,
2019-04-05,734.89697265625,7.585000038146973,9.412500381469727,,,589.7586059570312,,
2019-04-08,734.89697265625,7.579999923706055,9.399999618530273,,,587.1644897460938,,
2019-04-09,733.0018920898438,7.565000057220459,9.404999732971191,,,582.1758422851562,,
2019-04-10,733.0018920898438,7.552499771118164,9.46500015258789,,,588.7608032226562,,
2019-04-11,732.802490234375,7.59250020980835,9.470000267028809,,,593.2506713867188,,
2019-04-12,734.6973876953125,7.625,9.484999656677246,,,592.3526611328125,,
2019-04-15,734.7973022460938,7.625,9.5,,,591.95361328125,,
2019-04-16,737.6895751953125,7.677499771118164,9.5649995803833,,,594.9964599609375,,
2019-04-17,737.6895751953125,7.702499866485596,9.587499618530273,,,586.4661254882812,,
2019-04-18,737.7893676757812,7.6875,9.59749984741211,,,586.6655883789062,,
2019-04-23,743.474853515625,7.756249904632568,9.737500190734863,,,585.119140625,,
2019-04-24,738.88671875,7.806250095367432,9.819999694824219,,,593.5999755859375,,
2019-04-25,735.8944091796875,7.760000228881836,9.760000228881836,,,593.2506713867188,,
2019-04-26,734.4981689453125,7.769999980926514,9.717499732971191,,,591.8538208007812,,
2019-04-29,736.6920776367188,7.78249979019165,9.742500305175781,,,592.3526611328125,,
2019-04-30,734.9967041015625,7.71750020980835,9.71500015258789,,,587.8629150390625,,
2019-05-01,731.406005859375,7.764999866485596,9.857500076293945,,,588.7608032226562,,
2019-05-02,728.1145629882812,7.652500152587891,9.696249961853027,,,590.656494140625,,
2019-05-03,731.0071411132812,7.767499923706055,9.743749618530273,,,588.810791015625,,
2019-05-07,718.7387084960938,7.637499809265137,9.512499809265137,,,587.1644897460938,,
2019-05-08,719.9357299804688,7.652500152587891,9.5024995803833,,,583.672607421875,,
2019-05-09,714.0511474609375,7.502500057220459,9.279999732971191,,,584.1712036132812,,
2019-05-10,713.0535888671875,7.466249942779541,9.234999656677246,,,583.672607421875,,
2019-05-13,709.9613647460938,7.369999885559082,9.112500190734863,,,581.27783203125,,
2019-05-14,718.33984375,7.431250095367432,9.255000114440918,,,583.672607421875,,
2019-05-15,723.2271728515625,7.472499847412109,9.324999809265137,,,587.5636596679688,,
2019-05-16,731.60546875,7.596250057220459,9.457500457763672,,,581.5836791992188,,
2019-05-17,730.5083618164062,7.582499980926514,9.43375015258789,,,579.3384399414062,,
2019-05-20,727.1171264648438,7.451250076293945,9.21500015258789,,,578.0413818359375,,
2019-05-21,729.411376953125,7.462500095367432,9.300000190734863,,,580.535888671875,,
2019-05-22,729.411376953125,7.462500095367432,9.255000114440918,,,572.7030029296875,,
2019-05-23,719.2376098632812,7.347499847412109,9.0625,,,562.1759643554688,,
2019-05-24,723.9254150390625,7.320000171661377,9.104999542236328,,,564.7702026367188,,
2019-05-28,722.1300659179688,7.361249923706055,9.109999656677246,,,561.2779541015625,,
2019-05-29,715.0484619140625,7.21750020980835,8.975000381469727,,,560.0806274414062,,
2019-05-30,719.0380249023438,7.277500152587891,9.042499542236328,,,561.6768798828125,,
2019-05-31,712.9537353515625,7.212500095367432,8.975000381469727,,,562.4750366210938,,
2019-06-03,715.34765625,7.141250133514404,8.90999984741211,,,560.3797607421875,,
2019-06-04,718.33984375,7.232500076293945,8.984999656677246,,,559.1324462890625,,
2019-06-05,718.7387084960938,7.287499904632568,9.1225004196167,,,565.368896484375,,
2019-06-06,723.7257080078125,7.317500114440918,9.202500343322754,,,563.8721313476562,,
2019-06-07,730.9071044921875,7.46999979019165,9.454999923706055,,,564.869873046875,,
2019-06-10,735.3956909179688,7.597499847412109,9.612500190734863,,,569.4599609375,,
2019-06-11,737.0912475585938,7.572500228881836,9.52750015258789,,,568.2626342773438,,
2019-06-12,733.9992065429688,7.56374979019165,9.467499732971191,,,565.917724609375,,
2019-06-13,724.129150390625,7.619999885559082,9.494999885559082,,,568.0629272460938,,
2019-06-14,722.4331665039062,7.642499923706055,9.4375,,,566.6162109375,,
2019-06-17,723.4306030273438,7.675000190734863,9.456250190734863,,,569.4599609375,,
2019-06-18,731.9099731445312,7.752500057220459,9.630000114440918,,,570.35791015625,,
2019-06-19,727.7200317382812,7.702499866485596,9.619999885559082,,,566.5662841796875,,
2019-06-20,730.41357421875,7.755000114440918,9.755000114440918,,,564.3710327148438,,
2019-06-21,728.8173828125,7.773749828338623,9.787500381469727,,,566.167236328125,,
2019-06-24,729.914794921875,7.733749866485596,9.772500038146973,,,564.9697875976562,,
2019-06-25,730.313720703125,7.6875,9.672499656677246,,,566.8658447265625,,
2019-06-26,729.6154174804688,7.683750152587891,9.72249984741211,,,563.3233032226562,,
2019-06-27,728.7175903320312,7.684999942779541,9.682499885559082,,,560.2799682617188,,
2019-06-28,731.61083984375,7.735000133514404,9.697500228881836,,,566.7161865234375,,
2019-07-01,738.7930297851562,7.796249866485596,9.880000114440918,,,571.9547119140625,,
2019-07-02,744.2797241210938,7.78000020980835,9.866250038146973,,,573.2518920898438,,
2019-07-03,749.3672485351562,7.871250152587891,9.9350004196167,,,577.0933227539062,,
2019-07-04,749.267578125,7.897500038146973,9.994999885559082,,,581.9328002929688,,
2019-07-05,744.0802612304688,7.856249809265137,9.890000343322754,,,579.4882202148438,,
2019-07-08,743.4817504882812,7.894999980926514,9.84000015258789,,,578.390625,,
2019-07-09,741.8857421875,7.909999847412109,9.859999656677246,,,581.48388671875,,
2019-07-10,741.9853515625,7.93625020980835,9.967499732971191,,,576.843994140625,,
2019-07-11,739.8905029296875,7.997499942779541,10.045000076293945,,,574.7484130859375,,
2019-07-12,739.491455078125,8.039999961853027,10.045000076293945,,,575.247314453125,,
2019-07-15,742.3843994140625,8.0600004196167,10.104999542236328,,,574.7484130859375,,
2019-07-16,746.1751098632812,8.081250190734863,10.079999923706055,,,571.7548828125,,
2019-07-17,741.9853515625,8.0287504196167,10.029999732971191,,,573.3516235351562,,
2019-07-18,737.6957397460938,7.945000171661377,9.984999656677246,,,573.2019653320312,,
2019-07-19,739.591064453125,7.994999885559082,10.130000114440918,,,572.0045776367188,,
2019-07-22,740.5888061523438,7.912499904632568,10.1274995803833,,,568.9611206054688,,
2019-07-23,744.2797241210938,7.945000171661377,10.15999984741211,,,571.555419921875,,
2019-07-24,739.491455078125,7.987500190734863,10.217499732971191,,,574.9482421875,,
2019-07-25,738.3943481445312,8.013750076293945,10.22249984741211,,,576.2950439453125,,
2019-07-26,744.7783813476562,7.980000019073486,10.2524995803833,,,572.6032104492188,,
2019-07-29,758.046142578125,7.932499885559082,10.25,,,573.1019897460938,,
2019-07-30,753.7564086914062,7.90500020980835,10.207500457763672,,,566.217041015625,,
2019-07-31,747.8709716796875,7.87375020980835,10.22249984741211,,,551.0499877929688,,
2019-08-01,747.8709716796875,7.892499923706055,10.244999885559082,,,545.9110717773438,,
2019-08-02,729.8148803710938,7.627500057220459,9.765000343322754,,,543.3169555664062,,
2019-08-05,712.0587158203125,7.461249828338623,9.4975004196167,,,531.2432250976562,,
2019-08-06,707.4697875976562,7.445000171661377,9.470000267028809,,,532.3408203125,,
2019-08-07,709.7642211914062,7.481249809265137,9.550000190734863,,,533.8375854492188,,
2019-08-08,722.5330200195312,7.664999961853027,9.8149995803833,,,538.377685546875,,
2019-08-09,719.1412963867188,7.606249809265137,9.692500114440918,,,540.6227416992188,,
2019-08-12,716.44775390625,7.543749809265137,9.667499542236328,,,536.1325073242188,,
2019-08-13,719.0414428710938,7.619999885559082,9.801250457763672,,,535.6334228515625,,
2019-08-14,708.4674072265625,7.458749771118164,9.625,,,533.9871826171875,,
2019-08-15,702.78125,7.401249885559082,9.532500267028809,,,530.4449462890625,,
2019-08-16,708.4674072265625,7.487500190734863,9.704999923706055,,,533.4362182617188,,
2019-08-19,715.2506103515625,7.59250020980835,9.890000343322754,,,538.7252197265625,,
2019-08-20,708.8663330078125,7.616250038146973,9.887499809265137,,,535.4821166992188,,
2019-08-21,716.7470703125,7.699999809265137,9.960000038146973,,,542.0184936523438,,
2019-08-22,709.2653198242188,7.683750152587891,9.864999771118164,,,544.3135986328125,,
2019-08-23,706.6717529296875,7.557499885559082,9.692500114440918,,,550.3508911132812,,
2019-08-27,705.6741333007812,7.570000171661377,9.702500343322754,,,556.7376098632812,,
2019-08-28,708.7666015625,7.602499961853027,9.6899995803833,,,554.2427978515625,,
2019-08-29,715.8491821289062,7.739999771118164,9.885000228881836,,,554.0432739257812,,
2019-08-30,717.3456420898438,7.682499885559082,9.854999542236328,,,556.8872680664062,,
2019-09-02,725.5256958007812,7.662499904632568,9.831250190734863,,,559.681396484375,,
2019-09-03,723.131591796875,7.683750152587891,9.774999618530273,,,556.5380859375,,
2019-09-04,727.9197998046875,7.722499847412109,9.912500381469727,,,561.7272338867188,,
2019-09-05,725.1265869140625,7.877500057220459,10.135000228881836,,,559.681396484375,,
2019-09-06,726.3235473632812,7.913750171661377,10.130000114440918,,,562.6251831054688,,
2019-09-09,721.4356079101562,7.942500114440918,10.109999656677246,,,559.3321533203125,,
2019-09-10,724.6278686523438,7.840000152587891,9.914999961853027,,,561.5775146484375,,
2019-09-11,731.4111938476562,7.911250114440918,10.055000305175781,,,573.9017333984375,,
2019-09-12,722.5269165039062,7.96999979019165,10.15999984741211,,,570.9080810546875,,
2019-09-13,725.3203125,7.972499847412109,10.114999771118164,,,578.641845703125,,
2019-09-16,720.8307495117188,7.861249923706055,10.055000305175781,,,570.2095947265625,,
2019-09-17,720.4317626953125,7.848750114440918,10.055000305175781,,,575.4984130859375,,
2019-09-18,719.5338134765625,7.857500076293945,10.074999809265137,,,581.1865844726562,,
2019-09-19,724.6220703125,7.896249771118164,10.194999694824219,,,582.98291015625,,
2019-09-20,722.2274780273438,7.84499979019165,10.114999771118164,,,584.3301391601562,,
2019-09-23,721.3297119140625,7.801249980926514,10.045000076293945,,,584.8788452148438,,
2019-09-24,717.1392822265625,7.769999980926514,10.045000076293945,,,581.1865844726562,,
2019-09-25,717.3388671875,7.737500190734863,9.9399995803833,,,584.7789916992188,,
2019-09-26,723.5245361328125,7.706250190734863,10.010000228881836,,,592.5629272460938,,
2019-09-27,731.1070556640625,7.75,10.050000190734863,,,594.20947265625,,
2019-09-30,729.311279296875,7.74875020980835,10.03499984741211,,,594.8580932617188,,
2019-10-01,724.0234375,7.744999885559082,10.045000076293945,,,592.3632202148438,,
2019-10-02,700.4779052734375,7.557499885559082,9.727499961853027,,,582.3841552734375,,
2019-10-03,697.0858154296875,7.550000190734863,9.802499771118164,,,583.9807739257812,,
2019-10-04,705.3665771484375,7.643750190734863,9.994999885559082,,,588.5712890625,,
2019-10-07,709.1577758789062,7.667500019073486,10.045000076293945,,,586.9746704101562,,
2019-10-08,703.770263671875,7.585000038146973,9.864999771118164,,,579.7894897460938,,
2019-10-09,706.1646728515625,7.610000133514404,9.932499885559082,,,581.0368041992188,,
2019-10-10,708.6590576171875,7.695000171661377,10.050000190734863,,,584.08056640625,,
2019-10-11,714.7448120117188,7.816249847412109,10.244999885559082,,,613.86865234375,,
2019-10-14,711.6519775390625,7.738749980926514,10.175000190734863,,,609.9266967773438,,
2019-10-15,711.2529296875,7.815000057220459,10.270000457763672,,,624.8953857421875,,
2019-10-16,706.3641357421875,7.852499961853027,10.1899995803833,,,622.1012573242188,,
2019-10-17,708.3595581054688,7.889999866485596,10.154999732971191,,,628.1883544921875,,
2019-10-18,705.46630859375,7.875,10.104999542236328,,,630.5833740234375,,
2019-10-21,706.4639282226562,7.897500038146973,10.154999732971191,,,635.5230712890625,,
2019-10-22,712.1510009765625,7.875,10.170000076293945,,,635.6229858398438,,
2019-10-23,715.9420166015625,7.8125,10.039999961853027,,,632.2798461914062,,
2019-10-24,723.7241821289062,7.823750019073486,10.210000038146973,,,629.9846801757812,,
2019-10-25,722.3272094726562,7.802499771118164,10.34000015258789,,,620.6044311523438,,
2019-10-28,723.3250122070312,7.822500228881836,10.430000305175781,,,625.9930419921875,,
2019-10-29,720.8307495117188,7.807499885559082,10.430000305175781,,,629.385986328125,,
2019-10-30,723.9235229492188,7.764999866485596,10.385000228881836,,,628.9367065429688,,
2019-10-31,715.7426147460938,7.768750190734863,10.395000457763672,,,626.5918579101562,,
2019-11-01,720.8307495117188,7.829999923706055,10.489999771118164,,,622.30078125,,
2019-11-04,727.3157348632812,7.847499847412109,10.604999542236328,,,621.4026489257812,,
2019-11-05,729.1116333007812,7.852499961853027,10.600000381469727,,,620.6044311523438,,
2019-11-06,729.8097534179688,7.848750114440918,10.574999809265137,,,617.16162109375,,
2019-11-07,731.3063354492188,7.852499961853027,10.725000381469727,,,614.2175903320312,,
2019-11-08,727.1163330078125,7.796249866485596,10.649999618530273,,,610.7249755859375,,
